record_id_a,record_id_b,given_name_sim,surname_sim,address_sim,suburb_sim,date_of_birth_exact,state_exact,postcode_exact,hybrid_empi_score,ecm_probability,model_score,model_decision,decision_reason,given_name_a,surname_a,date_of_birth_a,address_a,suburb_a,state_a,postcode_a,sex_a,identifier_a,given_name_b,surname_b,date_of_birth_b,address_b,suburb_b,state_b,postcode_b,sex_b,identifier_b
rec-2895-org,rec-2895-dup-0,0.0,1.0,1.0,1.0,0,1,1,0.5410526315789473,0.9999989606250558,0.6557892138404744,Needs Human Review,Sent to review because score is within the uncertainty band.,joshua,kelley,19340831,59 harwood court aprt 18 the village,emerald,qld,3127,,3990210,kimberly,kelley,19560627,59 harwood court aprt 18 the village,emerald,qld,3127,,3990210
rec-449-org,rec-449-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,angie,webb,19320523,18 ross smith crescent,hughes,nsw,2380,,7667880,webbw,angie,19320523,18 ross smith crescent,hughes,nsw,2380,,7667880
rec-1323-org,rec-1323-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,jack,steinert,19460712,61 french street meadows estate,adamstown,vic,4350,,3691990,steinert,jack,19460712,61 french street meadows estate,adamstown,vic,4350,,1716280
rec-577-org,rec-577-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,william,ryan,19550514,33 limbunya street cherrybank,new farm,nsw,4105,,5451157,ryan,william,19550514,33 limbunya street cherrybank,new farm,nsw,4105,,5451157
rec-4375-org,rec-4375-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,sascha,burford,19801119,1 o connell street rowethorpe,berrimah,vic,3212,,2679424,burford,sascha,19801119,1 o connell street rowethorpe,berrimah,vic,3212,,2679424
rec-4817-org,rec-4817-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,marleigh,bishop,19311231,191 maltby circuit lambrook,tammin,wa,3029,,2010323,bishop,marleigh,19311231,191 maltby circuit lambrook,tammin,wa,3029,,2010323
rec-1324-org,rec-1324-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,ruby,matthiessen,19430527,35 strickland crescent the willows,harbord,nsw,6007,,7279879,matthiessen,ruby,19430527,35 strickland crescent the willows,harbord,nsw,6007,,7279879
rec-4264-org,rec-4264-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,zac,dixon,19960221,101 dodwell street unt 3,macgregor,wa,4627,,8228346,dixon,zac,19960221,101 dodwell street unt 3,macgregor,wa,4627,,8228346
rec-656-org,rec-656-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,hannah,jolly,19020625,89 palm lake resort,joondalup,nsw,3550,,2585701,jolyl,hannah,19020625,89 palm lake resort,joondalup,nsw,3550,,2585701
rec-441-org,rec-441-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,william,edson,19530403,fitzhardinge crescent windy gully,ashwood,nsw,3078,,3148460,edson,william,19530403,fitzhardinge crescent windy gully,ashwood,nsw,3078,,3148460
rec-4740-org,rec-4740-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,henry,sach,19051226,69 hawdon street logie brae,harbord,nsw,2141,,7123737,sach,henry,19051226,69 hawdon street logie brae,harbord,nsw,2141,,7123737
rec-403-org,rec-403-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,marcus,stoneman,19200506,273 pankhurst crescent glenfenzie,joondalup,nsw,2126,,3830720,stoneman,marcus,19200506,273 pankhurst crescent glenfenzie,joondalup,nsw,2126,,3830720
rec-4646-org,rec-4646-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,india,green,19720703,11 feltus place ningana,urangan,nsw,2197,,8013479,green,india,19720703,11 feltus place ningana,urangan,nsw,2197,,8013479
rec-756-org,rec-756-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,fynn,allard,19700328,1 rolph place st vincents hospital,hillsborough,nsw,4216,,7861274,allard,fynn,19700328,1 rolph place st vincents hospital,hillsborough,nsw,4216,,7861274
rec-1717-org,rec-1717-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,jade,binns,19470306,2 fiveash street caterer,auburn,nsw,3690,,5117331,binns,jade,19470306,2 fiveash street caterer,auburn,nsw,3690,,5117331
rec-4206-org,rec-4206-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,samuel,bottroff,19420214,23 mclarty court cherrybank,port macquarie,sa,6024,,5990041,bottrof,samuel,19420214,23 mclarty court cherrybank,port macquarie,sa,6024,,5990041
rec-1057-org,rec-1057-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,samara,pringle,19560429,7 allan street bonnie doon,campbelltown,nsw,5073,,3493586,pringle,samara,19560429,7 allan street bonnie doon,campbelltown,nsw,5073,,3493586
rec-2518-org,rec-2518-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,makayla,thoonen,19750818,119 tullaroop street rosetta village,byford,vic,3977,,1423820,thoonen,makayla,19750818,119 tullaroop street rosetta village,byford,vic,3977,,1423820
rec-2508-org,rec-2508-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,luke,seng,19980906,30 glossop crescent craigston,megan,vic,4812,,7108946,sedn,lgke,19980906,30 glossop crescent craigston,megan,vic,4812,,7108946
rec-1782-org,rec-1782-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,sophie,burford,19321031,17 merfield place legacy units,surat,wa,3144,,6901639,burford,sophie,19321031,17 merfield place legacy units,surat,wa,3144,,6901639
rec-1409-org,rec-1409-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,tylah,kempe,19721016,8 arthur circle tylden park,adamstown heights,sa,3133,,1844518,kempe,tylah,19721016,8 arthur circle tylden park,adamstown heights,sa,3133,,1844518
rec-3955-org,rec-3955-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,joshua,wardle,19450501,13 pennefather street greenlake,joondanna,act,2605,,4072887,wardle,joshua,19450501,13 pennefather street greenlake,joondanna,act,2605,,4072887
rec-2233-org,rec-2233-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,ty,noble,19821125,119 sherbrooke street coolalinga village,woy woy,nsw,2500,,2989264,noble,ty,19821125,119 sherbrooke street coolalinga village,woy woy,nsw,2500,,2989264
rec-1898-org,rec-1898-dup-0,0.0,0.0,1.0,1.0,1,1,1,0.5410526315789473,0.9999985321217695,0.6557891067146528,Needs Human Review,Sent to review because score is within the uncertainty band.,william,croker,19190108,42 belmore garden norellen,stephens,qld,4207,,9397232,croker,willism,19190108,42 belmore garden norellen,stephens,qld,4207,,9397232
rec-1477-org,rec-1477-dup-0,0.0,0.0,0.9952380952380953,1.0,1,1,1,0.540250626566416,0.9999985321217695,0.6551876029552544,Needs Human Review,Sent to review because score is within the uncertainty band.,david,green,19180714,170 enid lorimer circuit riverbank offices,toowoomba,qld,2071,,7178350,green,david,19180714,170 enid lorimre circuit riverbank offices,toowoomba,qld,2071,,7178350
rec-3464-org,rec-3464-dup-0,0.0,0.0,0.9947368421052633,1.0,1,1,1,0.5401662049861495,0.9999985321217695,0.6551242867700545,Needs Human Review,Sent to review because score is within the uncertainty band.,maggie,webb,19060830,5 eucumbene drive hawkins masonic vlge,elwood,nsw,2265,,3505267,webb,maggie,19060830,5 eucumbene drive hawkins maosnic vlge,elwood,nsw,2265,,3505267
rec-4044-org,rec-4044-dup-0,0.0,1.0,1.0,0.9882352941176471,0,1,1,0.5400619195046439,0.9999989606250558,0.6550461797847469,Needs Human Review,Sent to review because score is within the uncertainty band.,ebony,holme,19340630,25 derry street laure,allambie heights,qld,2024,,1510761,gus,holme,19580522,25 derry street laure,allambie h eights,qld,2024,,1510761
rec-1772-org,rec-1772-dup-0,0.44761904761904764,0.6428571428571429,0.993103448275862,1.0,0,1,1,0.5400916083311728,0.99990036924955,0.655043798560767,Needs Human Review,Sent to review because score is within the uncertainty band.,david,candida,19781104,220 hinchcliffe place arawang,malvern,tas,3146,,6582947,alysaha,hyland,19731211,220 hinchcliffe place araawng,malvern,tas,3146,,6582947
rec-3522-org,rec-3522-dup-0,0.0,0.0,0.993939393939394,1.0,1,1,1,0.5400318979266348,0.9999985321217695,0.6550235564754184,Needs Human Review,Sent to review because score is within the uncertainty band.,bethany,caire,19361026,10 mountain creek road trail view,paddington,wa,3228,,4393661,caire,bethany,19361026,10 mountain creek road trailview,paddington,wa,3228,,4393661
rec-2165-org,rec-2165-dup-0,0.0,0.0,0.9935483870967742,1.0,1,1,1,0.5399660441426146,0.9999985321217695,0.6549741661374033,Needs Human Review,Sent to review because score is within the uncertainty band.,holly,matthews,19610114,5 bingley crescent strathalynne,beaudesert,nsw,6158,,5757476,matthews,holly,19610114,5 bingley crescent strathlaynne,beaudesert,nsw,6158,,5757476
rec-523-org,rec-523-dup-0,0.0,1.0,0.993103448275862,1.0,0,1,1,0.5398911070780399,0.9999989606250558,0.6549180704647939,Needs Human Review,Sent to review because score is within the uncertainty band.,,maslich,19360105,38 ibis street wee wilbertree,carine,vic,3337,,3611483,,maslich,19003129,38 ibis street wee wilbretree,carine,vic,3337,,3611483
rec-3679-org,rec-3679-dup-0,0.0,0.0,0.9928571428571429,1.0,1,1,1,0.5398496240601504,0.9999985321217695,0.6548868510755551,Needs Human Review,Sent to review because score is within the uncertainty band.,tylah,senner,19900331,10 kenyon circuit eagle view,taree,qld,3192,,5063985,senner,tylaj,19900331,10 kenyon circuit eaglev iew,taree,qld,3192,,5063985
rec-2794-org,rec-2794-dup-0,0.0,0.0,0.9925925925925926,1.0,1,1,1,0.5398050682261208,0.9999985321217695,0.654853434200033,Needs Human Review,Sent to review because score is within the uncertainty band.,april,webb,19060125,25 anketell street sec 437,millmerran,vic,2226,,3661897,webb,april,19060125,25 anketell street sec 437p,millmerran,vic,2226,,3661897
rec-4962-org,rec-4962-dup-0,0.0,0.0,0.9923076923076923,1.0,1,1,1,0.5397570850202429,0.9999985321217695,0.6548174467956245,Needs Human Review,Sent to review because score is within the uncertainty band.,ruby,acciairresa,19250609,4 broad place rowan lodge,wamberal,nsw,3431,,7388992,acciairresa,ruby,19250609,4 broad place rowan lozdge,wamberal,nsw,3431,,7388992
rec-3796-org,rec-3796-dup-0,0.0,0.0,0.992,1.0,1,1,1,0.5397052631578947,0.9999985321217695,0.6547785803988634,Needs Human Review,Sent to review because score is within the uncertainty band.,zac,silo,19611116,2 medley street gundaline,mitcham,vic,2767,,4048723,silo,zac,19611116,2 medley tsreet gundaline,mitcham,vic,2767,,4048723
rec-2780-org,rec-2780-dup-0,0.0,0.0,0.9897435897435898,1.0,1,1,1,0.5393252361673414,0.9999985321217695,0.6544935601559484,Needs Human Review,Sent to review because score is within the uncertainty band.,,ryan,19620821,12 breona place lakes retirement estate,highton,nsw,4207,,7592380,,kothe,19620821,12 breona olace lakes retirement estate,highton,nsw,4207,,7592380
rec-2374-org,rec-2374-dup-0,0.0,1.0,0.9888888888888889,1.0,0,1,1,0.5391812865497077,0.9999989606250558,0.6543857050685447,Needs Human Review,Sent to review because score is within the uncertainty band.,,nguyen,19400119,9 chaseling street,burwood east,qld,2122,,4833200,,nguyen,19560901,9 chaselnig street,burwood east,qld,2122,,4833200
rec-4401-org,rec-4401-dup-0,0.0,1.0,0.9882352941176471,1.0,0,1,1,0.5390712074303405,0.9999989606250558,0.6543031457290194,Needs Human Review,Sent to review because score is within the uncertainty band.,,weller,19640411,39 heathfield qld,keilor east,nsw,4304,,3408564,sara,weller,,39 heathfiled qld,keilor east,nsw,4304,,3408564
rec-3988-org,rec-3988-dup-0,0.0,0.0,0.9864367816091955,1.0,1,1,1,0.5387683000604961,0.9999985321217695,0.6540758580758145,Needs Human Review,Sent to review because score is within the uncertainty band.,noah,eileen,19120313,5 howitt street rosebery hill,hinchinbrook,vic,6061,,1859126,eileen,n oah,19120313,5 howitt street roseber y hill,hinchinbrook,vic,6061,,1859126
rec-1470-org,rec-1470-dup-0,0.0,0.0,0.9859605911330049,1.0,1,1,1,0.5386880995592429,0.9999985321217695,0.6540157076998745,Needs Human Review,Sent to review because score is within the uncertainty band.,ruby,paine,19030605,27 tatchell street belandean,lennox head,nsw,3350,,4010380,paine,ruby,19030605,27 tatchell vstreet beladnean,lennox head,nsw,3350,,4010380
rec-4340-org,rec-4340-dup-0,0.0,0.0,0.9859605911330049,1.0,1,1,1,0.5386880995592429,0.9999985321217695,0.6540157076998745,Needs Human Review,Sent to review because score is within the uncertainty band.,kiana,jolly,19220507,23 ashcroft crescent villa 2,airds,wa,4507,,6113261,jolly,kiana,19220507,23 ashcroft crescent vil lao2,airds,wa,4507,,6113261
rec-618-org,rec-618-dup-0,0.0,0.0,0.992,0.9874999999999999,1,1,1,0.5386526315789474,0.9999985321217695,0.6539891067146529,Needs Human Review,Sent to review because score is within the uncertainty band.,ella,crouch,19870511,1710 amadeus place sec 1,clifton springs,nsw,4304,,5975406,crouch,ella,19870511,1710 amadeus zplace sec 1,clifton saprings,nsw,4304,,5975406
rec-4153-org,rec-4153-dup-0,0.0,0.0,1.0,0.9714285714285714,1,1,1,0.5386466165413534,0.9999985321217695,0.6539845954364574,Needs Human Review,Sent to review because score is within the uncertainty band.,jack,noble,19960409,60 marrawah street trewilga,bondi junction,qld,2031,,3790542,noble,jaco,19960409,60 marrawah street trewilga,bondi juncrion,qld,2031,,3790542
rec-125-org,rec-125-dup-0,1.0,0.8833333333333334,0.993103448275862,1.0,0,1,0,0.53848759830611,0.9999994790598918,0.6538655684945556,Needs Human Review,Sent to review because score is within the uncertainty band.,ruby,reid,19300620,12 judkins street the willows,airds,sa,4350,,8834327,ruby,reip,,12 judkins street the wilolws,airds,sa,4305,,8834327
rec-137-org,rec-137-dup-0,0.0,0.0,0.9839260312944523,1.0,1,1,1,0.5383454368495919,0.9999985321217695,0.6537587106676364,Needs Human Review,Sent to review because score is within the uncertainty band.,thomas,paine,19881207,215 ina gregory circuit stone oak farm,kilcoy,wa,7330,,2550718,pa ine,thomas,19881207,215 ina gregory circuit stoneoak farm,kilcoy,wa,7330,,2550718
rec-3720-org,rec-3720-dup-0,0.0,0.0,0.9942857142857143,0.9777777777777777,1,1,1,0.53821888053467,0.9999985321217695,0.6536637934314449,Needs Human Review,Sent to review because score is within the uncertainty band.,julia,gao,19280810,17 horizon avenue arthur river park,woodcroft,nsw,3952,,7151454,gao,julia,19280810,17 horizon avenue arthur rvier park,woodrcoft,nsw,3952,,7151454
rec-1314-org,rec-1314-dup-0,0.0,1.0,0.9797701149425287,1.0,0,1,1,0.5376454930429522,0.9999989606250558,0.653233859938478,Needs Human Review,Sent to review because score is within the uncertainty band.,,motbey,19500328,43 badimara street rowethorpe,rosebud,nsw,3345,,3314402,michaela,motbey,19500318,43 badimara street roweth oroe,rosebud,nsw,3345,,3314402
rec-1997-org,rec-1997-dup-0,0.0,0.0,0.9794736842105263,1.0,1,1,1,0.537595567867036,0.9999985321217695,0.6531963089307193,Needs Human Review,Sent to review because score is within the uncertainty band.,cassandra,webb,19300310,15 wentworth avenue,mill park,nsw,5290,,2827902,webb,casszndra,19300310,15 wentwort h avenue,mill park,nsw,5290,,2827902
rec-2466-org,rec-2466-dup-0,0.0,1.0,0.9783068783068783,1.0,0,1,1,0.5373990531885269,0.9999989606250558,0.6530490300476591,Needs Human Review,Sent to review because score is within the uncertainty band.,amelia,millar,19361218,2 coglin place hmas cerberus,burrum heads,vic,4157,,5479529,,millar,19591021,2 coglinp lace hmas cerekrus,burrum heads,vic,4157,,5479529
rec-2319-org,rec-2319-dup-0,0.0,0.0,0.9916666666666667,0.9666666666666666,1,1,1,0.5368421052631579,0.9999985321217695,0.6526312119778108,Needs Human Review,Sent to review because score is within the uncertainty band.,keeley,gaskin,19550702,128 winder place chanak,west wyalong,wa,3138,,4856464,gaskin,keeley,19550702,128 winder place chana k,west wyalwng,wa,3138,,4856464
rec-4713-org,rec-4713-dup-0,1.0,0.8666666666666667,1.0,1.0,0,1,0,0.536140350877193,0.9999994790598918,0.6521051329228678,Needs Human Review,Sent to review because score is within the uncertainty band.,channing,haak,19970408,8 kevin street sec 1,bundaberg,wa,6450,,9248677,channing,hakq,19190425,8 kevin street sec 1,bundaberg,wa,6405,,9248677
rec-1512-org,rec-1512-dup-0,0.9666666666666667,0.5833333333333334,1.0,1.0,0,1,1,0.536140350877193,0.9999981510481466,0.6521048009199314,Needs Human Review,Sent to review because score is within the uncertainty band.,braiden,chandler,19580129,34 outtrim avenue rosetta village,point cook,nsw,6056,,9508953,braden,mccarter,,34 outtrim avenue rosetta village,point cook,nsw,6056,,9508953
rec-4115-org,rec-4115-dup-0,0.0,0.0,0.9698005698005698,1.0,1,1,1,0.5359664117558854,0.9999985321217695,0.6519744418473564,Needs Human Review,Sent to review because score is within the uncertainty band.,jake,simmonds,19110310,37 castley circuit lyndilan,mansfield,nsw,6027,,6453549,simmonds,jaek,19110310,37 castley xircuit lydnilan,mansfield,nsw,6027,,6453549
rec-1699-org,rec-1699-dup-0,0.0,0.0,0.9925925925925926,0.95,1,1,1,0.5355945419103314,0.9999985321217695,0.6516955394631909,Needs Human Review,Sent to review because score is within the uncertainty band.,kate,brock,19130707,12 kareelah vista pine hill,yaroomba,vic,4740,,2213154,brock,kate,19130707,12 kareelahv ista pine hill,yaroowba,vic,4740,,2213154
rec-4798-org,rec-4798-dup-0,0.0,0.44166666666666665,0.6521464646464646,0.9777777777777777,1,1,1,0.5735778841041999,0.885962711598777,0.6516740909778441,Needs Human Review,Sent to review because score is within the uncertainty band.,bethany,crook,19701023,rumker place villa 115,thornbury,wa,4380,,3361106,crook,channing,19701023,1 villa 115 rumkerp lace,thorbnury,wa,4380,,3361106
rec-763-org,rec-763-dup-0,1.0,0.5499999999999999,1.0,1.0,0,1,1,0.5347368421052633,0.9999981510481466,0.6510521693409841,Needs Human Review,Sent to review because score is within the uncertainty band.,jack,paterson,19830817,herbert crescent fourways,north pinjarra,nsw,2261,,3374161,jack,whtie,19830827,herbert crescent fourways,north pinjarra,nsw,2261,,3374161
rec-2052-org,rec-2052-dup-0,0.0,0.0,0.9616935483870968,1.0,1,1,1,0.5346010186757215,0.9999985321217695,0.6509503970372335,Needs Human Review,Sent to review because score is within the uncertainty band.,joshua,,19620323,8 conlon crescent the provincial,balwyn north,qld,7262,,2264634,,,19620323,8 conlon cdrscent the provincial,balwyn north,qld,7262,,2264634
rec-725-org,rec-725-dup-0,0.0,0.0,1.0,0.9222222222222223,1,1,1,0.5345029239766081,0.9999985321217695,0.6508768260128985,Needs Human Review,Sent to review because score is within the uncertainty band.,,,19000430,1 william street woodsong,nickol,qld,6149,,6432290,,,19000430,1 william street woodsong,nicjol,qld,6149,,6432290
rec-563-org,rec-563-dup-0,0.0,1.0,0.9733333333333333,0.975,0,1,1,0.5344561403508772,0.9999989606250558,0.6508418454194218,Needs Human Review,Sent to review because score is within the uncertainty band.,madison,meaney,19731218,22 julius street east end,seaforth,sa,3690,,7466921,sybella,meaney,,82 julius street east end,seafroth,sa,3690,,7466921
rec-3489-org,rec-3489-dup-0,1.0,0.5472222222222222,1.0,1.0,0,1,1,0.5341520467836257,0.9999981510481466,0.650613572849756,Needs Human Review,Sent to review because score is within the uncertainty band.,joel,dixon,19590722,5 meredith circuit rawdon,greenwood,qld,4011,,6153468,joel,morrison,19597022,5 meredith circuit rawdon,greenwood,qld,4011,,6153468
rec-3061-org,rec-3061-dup-0,0.0,0.0,0.9583333333333334,1.0,1,1,1,0.5340350877192983,0.9999985321217695,0.6505259488199161,Needs Human Review,Sent to review because score is within the uncertainty band.,hamish,boulter,19170530,16 longstay caravn park top spot,warkton,nsw,2429,,6954052,bouter,hamish,19170530,40 longstay caravn park top spot,warkton,nsw,2429,,6954052
rec-2636-org,rec-2636-dup-0,0.0,1.0,0.9538239538239538,1.0,0,1,1,0.5332756132756132,0.9999989606250558,0.6499564501129739,Needs Human Review,Sent to review because score is within the uncertainty band.,abigail,petersen,19560125,42 tauss place kacadoo,abbotsford,vic,3630,,6593871,cheyenne,petersen,19790602,5 tauss place kacadoo,abbotsford,vic,3630,,6593871
rec-4173-org,rec-4173-dup-0,0.0,0.0,0.9502463054187192,1.0,1,1,1,0.532673061965258,0.9999985321217695,0.6495044295043859,Needs Human Review,Sent to review because score is within the uncertainty band.,mia,fenwick,19240220,8 dunstan street vinder lodge,keilor east,qld,2441,,7504708,fenwick,mi,19240220,8 dunstanstreet vinder lodge,keilor east,qld,2441,,7504708
rec-4509-org,rec-4509-dup-0,0.0,1.0,0.950189393939394,1.0,0,1,1,0.5326634768740032,0.9999989606250558,0.6494973478117663,Needs Human Review,Sent to review because score is within the uncertainty band.,,tiller,19800720,12 colebatch place brentwood vlge,jesmond,vic,3163,,9020997,,tiller,19280518,12 colebatchplace brentwood vlge,jesmond,vic,3163,,3425576
rec-561-org,rec-561-dup-0,0.0,0.0,0.9485507246376811,1.0,1,1,1,0.5323874904652937,0.9999985321217695,0.6492902508794126,Needs Human Review,Sent to review because score is within the uncertainty band.,jack,,19651013,3 light street pine hill,windermere,vic,3212,,1551941,elton,,19651013,3 light setreet pinehill,windermere,vic,3212,,1551941
rec-2719-org,rec-2719-dup-0,0.0,1.0,0.9475033738191633,1.0,0,1,1,0.5322110945379643,0.9999989606250558,0.6491580610597372,Needs Human Review,Sent to review because score is within the uncertainty band.,shantal,negri,19970221,159 hagelthorn street port rush parade,port macquarie,qld,4702,,4740975,,negri,19260319,159 hageltho rn street port rush parade,port macquarie,qld,4702,,4740975
rec-2350-org,rec-2350-dup-0,0.44761904761904764,0.6,1.0,1.0,0,1,1,0.5322305764411027,0.99990036924955,0.6491480246432145,Needs Human Review,Sent to review because score is within the uncertainty band.,gillian,lodge,19000626,29 stacy street,menangle,nsw,2765,,9298526,lodge,adele,19041015,29 stacy street,menangle,nsw,2765,,9298526
rec-2941-org,rec-2941-dup-0,0.0,0.9611111111111111,1.0,0.9846153846153847,0,1,1,0.5315699505173189,0.9999989606250558,0.6486772030442531,Needs Human Review,Sent to review because score is within the uncertainty band.,liam,green,19570330,2 benny place the gums,crescent head,vic,3067,,7329507,connor,grewen,19450207,2 benny place the gums,crescnet head,vic,3067,,7329507
rec-408-org,rec-408-dup-0,0.0,0.0,0.9423387096774194,1.0,1,1,1,0.5313412563667232,0.9999985321217695,0.6485055753054848,Needs Human Review,Sent to review because score is within the uncertainty band.,charles,rees,19710428,19 hobby place locn 2557 talland,orange,vic,6210,,6849799,rees,charles,19710428,19 hobbyzplace locn 2557 talland,orange,vic,6210,,6849799
rec-3381-org,rec-3381-dup-0,0.0,0.0,0.9577777777777777,0.9666666666666666,1,1,1,0.5311345029239767,0.9999985321217695,0.6483505102234248,Needs Human Review,Sent to review because score is within the uncertainty band.,ruby,beattie,19400303,2 gnorang,bayonet head,nt,3021,,8128223,shepherd,nicholas,19400303,2 gnornajg,bayonethhead,nt,3021,,8128223
rec-1941-org,rec-1941-dup-0,0.0,1.0,0.9484126984126985,0.975,0,1,1,0.5302589807852967,0.9999989606250558,0.6476939757452365,Needs Human Review,Sent to review because score is within the uncertainty band.,jack,campbell,19881003,282 osburn drive white patch,carrara,vic,6030,,2172403,,campbell,,282 osburndrive white patch,carralra,vic,6030,,2172403
rec-3579-org,rec-3579-dup-0,0.0,0.0,0.9333333333333333,1.0,1,1,1,0.5298245614035088,0.9999985321217695,0.647368054083074,Needs Human Review,Sent to review because score is within the uncertainty band.,megan,scripps,19970108,40 karawatha place raycroft,bonnells bay,sa,2761,,7573986,scriplps,megan,19970108,40 karawatha place,bonnells bay,sa,2761,,7573986
rec-1134-org,rec-1134-dup-0,0.0,0.0,0.992,0.88,1,1,1,0.5296000000000001,0.9999985321217695,0.6471996330304424,Needs Human Review,Sent to review because score is within the uncertainty band.,lachlan,ebert,19720105,37 barcoo place low ponds,corio,sa,3191,,4689114,ebert,lachlan,19720105,37 barcoop lace low ponds,cirio,sa,3191,,4689114
rec-2688-org,rec-2688-dup-0,1.0,0.9436363636363637,0.859903381642512,1.0,0,1,0,0.5287492776737629,0.9999994790598918,0.6465618280202952,Needs Human Review,Sent to review because score is within the uncertainty band.,riley,uyttenhove,19571231,2 outtrim avenue gowrie,crows nest,sa,2260,,1679030,riley,uyttemhowve,19571232,outtrim avenue gowrie,crows nest,sa,2262,,1679030
rec-4593-org,rec-4593-dup-0,0.0,1.0,0.9390313390313391,0.9611111111111111,0,1,1,0.527509371719898,0.9999989606250558,0.6456317689461875,Needs Human Review,Sent to review because score is within the uncertainty band.,georgia,rundle,19910726,3 hicks street blackbutwood,orange,nsw,3078,,4860814,,rundle,19380125,3 hicks syreet blackbutwood,oragne,nsw,3078,,4860814
rec-98-org,rec-98-dup-0,0.0,1.0,0.9640316205533597,0.9066666666666667,0,1,1,0.5271351501282852,0.9999989606250558,0.6453511027524778,Needs Human Review,Sent to review because score is within the uncertainty band.,,mchenry,19340302,80 gurnai place umavale,eaton,vic,4215,,4214409,elana,mchenry,19304302,80 gurnaiplace umavale,eatin,vic,4215,,4214409
rec-4715-org,rec-4715-dup-0,0.0,0.9333333333333333,1.0,1.0,0,1,1,0.5270175438596492,0.9999989606250558,0.6452628980510008,Needs Human Review,Sent to review because score is within the uncertainty band.,caitlyn,clarke,19420124,streeter place riverside plaza,port lincoln,sa,2090,,1250298,,clarkd,19700607,streeter place riverside plaza,port lincoln,sa,2090,,1250298
rec-3735-org,rec-3735-dup-0,0.0,0.0,0.9139393939393939,1.0,1,1,1,0.5265582137161084,0.9999985321217695,0.6449182933175237,Needs Human Review,Sent to review because score is within the uncertainty band.,jye,churches,19200210,1 fraser court wirruna,labrador,vic,4151,,2271081,churches,jyeq,19200210,1 fraser scourt,labrador,vic,4151,,2271801
